num,G.num,Food.Wastes,Food.Wastes.Clean,Group,pH,TS.Perc,VS.Perc,TOC,TKN,Fat.Perc,Protein.Perc,Carbohydrate.Perc,TP,TK,C.N.Mixture,BMP
816,FOG.10+RERW.79,FOG_from_restaurant_AND_Piece_of_pizza,FOG_from_restaurant_AND_Piece_of_pizza,FOG+RERW,0,0,0,0,0,0.5325,0.124,0.3435,0,0,0,0
817,FOG.10+RERW.80,FOG_from_restaurant_AND_French_fries,FOG_from_restaurant_AND_French_fries,FOG+RERW,0,0,0,0,0,0.6475,0.0275,0.325,0,0,0,0
818,FOG.10+RERW.81,FOG_from_restaurant_AND_Gravy_tomato_sauce,FOG_from_restaurant_AND_Gravy_tomato_sauce,FOG+RERW,0,0,0,0,0,0.5028,0.0278,0.4694,0,0,0,0
819,FOG.10+OT.82,FOG_from_restaurant_AND_Plain_pasta,FOG_from_restaurant_AND_Plain_pasta,FOG+OT,0,0,0,0,0,0.5295,0.0705,0.4,0,0,0,0
820,FOG.10+OT.83,FOG_from_restaurant_AND_Meat_pasta,FOG_from_restaurant_AND_Meat_pasta,FOG+OT,0,0,0,0,0,0.5695,0.097,0.3335,0,0,0,0
821,FOG.10+OT.84,FOG_from_restaurant_AND_Rice,FOG_from_restaurant_AND_Rice,FOG+OT,0,0,0,0,0,0.5045,0.0405,0.455,0,0,0,0
822,FOG.10+OT.85,FOG_from_restaurant_AND_Cafeteria_wastes_CW,FOG_from_restaurant_AND_Cafeteria_wastes_CW,FOG+OT,0,0,0,0,0,0.5195,0.0855,0.395,0,0,0,0
823,FOG.10+OT.86,FOG_from_restaurant_AND_Tea,FOG_from_restaurant_AND_Tea,FOG+OT,0,0,0,0,0,0.49955,0.1175,0.38295,0,0,0,0
824,FOG.10+OT.87,FOG_from_restaurant_AND_Spent_coffee_grounds,FOG_from_restaurant_AND_Spent_coffee_grounds,FOG+OT,0,0,0,0,0,0.8001,0.1999,0.0,0,0,0,0
825,FOG.10+OT.88,FOG_from_restaurant_AND_Chocolate,FOG_from_restaurant_AND_Chocolate,FOG+OT,0,0,0,0,0,0.6675,0.04295,0.28955,0,0,0,0
826,FOG.11+FOG.12,Suspended_FOG_AND_Settled_FOG,Suspended_FOG_AND_Settled_FOG,FOG+FOG,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0
827,FOG.11+IC.13,Suspended_FOG_AND_Ice_cream_IC,Suspended_FOG_AND_Ice_cream_IC,FOG+IC,0,0,0,0,0,0.693,0.0415,0.2655,0,0,0,0
828,FOG.11+FAV.14,Suspended_FOG_AND_Mixed_vegetable_wastes,Suspended_FOG_AND_Mixed_vegetable_wastes,FOG+FAV,0,0,0,0,0,0.50435,0.0765,0.41915,0,0,0,0
829,FOG.11+FAV.15,Suspended_FOG_AND_Mix_fruit_waste,Suspended_FOG_AND_Mix_fruit_waste,FOG+FAV,0,0,0,0,0,0.50105,0.0155,0.48345,0,0,0,0
830,FOG.11+FAV.16,Suspended_FOG_AND_Mixed_fruit_vegetables_MFV,Suspended_FOG_AND_Mixed_fruit_vegetables_MFV,FOG+FAV,0,0,0,0,0,0.50155,0.05375,0.44625,0,0,0,0
831,FOG.11+FAV.17,Suspended_FOG_AND_Assorted_fruit_rinds,Suspended_FOG_AND_Assorted_fruit_rinds,FOG+FAV,0,0,0,0,0,0.5012,0.0143,0.4845,0,0,0,0
832,FOG.11+FAV.18,Suspended_FOG_AND_Apple_skin__flesh,Suspended_FOG_AND_Apple_skin__flesh,FOG+FAV,0,0,0,0,0,0.508,0.0355,0.4565,0,0,0,0
833,FOG.11+FAV.19,Suspended_FOG_AND_Orange_skin__flesh,Suspended_FOG_AND_Orange_skin__flesh,FOG+FAV,0,0,0,0,0,0.5075,0.204,0.2885,0,0,0,0
834,FOG.11+FAV.20,Suspended_FOG_AND_Banana_skin__flesh,Suspended_FOG_AND_Banana_skin__flesh,FOG+FAV,0,0,0,0,0,0.5085,0.117,0.375,0,0,0,0
835,FOG.11+FAV.21,Suspended_FOG_AND_Grapes,Suspended_FOG_AND_Grapes,FOG+FAV,0,0,0,0,0,0.50105,0.02745,0.4715,0,0,0,0
836,FOG.11+FAV.22,Suspended_FOG_AND_Lettuce_and_rotting_lettuce,Suspended_FOG_AND_Lettuce_and_rotting_lettuce,FOG+FAV,0,0,0,0,0,0.5455,0.2045,0.25,0,0,0,0
837,FOG.11+FAV.23,Suspended_FOG_AND_Potatoes,Suspended_FOG_AND_Potatoes,FOG+FAV,0,0,0,0,0,0.504,0.0525,0.3895,0,0,0,0
838,FOG.11+FAV.24,Suspended_FOG_AND_Tomatoes,Suspended_FOG_AND_Tomatoes,FOG+FAV,0,0,0,0,0,0.524,0.143,0.3335,0,0,0,0
839,FOG.11+FAV.25,Suspended_FOG_AND_Cabbage,Suspended_FOG_AND_Cabbage,FOG+FAV,0,0,0,0,0,0.507,0.089,0.404,0,0,0,0
840,FOG.11+FAV.26,Suspended_FOG_AND_Onion_spring_onion,Suspended_FOG_AND_Onion_spring_onion,FOG+FAV,0,0,0,0,0,0.5055,0.168,0.3265,0,0,0,0
841,FOG.11+FAV.27,Suspended_FOG_AND_Pepper,Suspended_FOG_AND_Pepper,FOG+FAV,0,0,0,0,0,0.528,0.0835,0.389,0,0,0,0
842,FOG.11+FAV.28,Suspended_FOG_AND_Spinach,Suspended_FOG_AND_Spinach,FOG+FAV,0,0,0,0,0,0.5445,0.216,0.2395,0,0,0,0
843,FOG.11+FAV.29,Suspended_FOG_AND_Sweetcorn,Suspended_FOG_AND_Sweetcorn,FOG+FAV,0,0,0,0,0,0.5375,0.0685,0.3935,0,0,0,0
844,FOG.11+CCG.30,Suspended_FOG_AND_Confectionary_CCG,Suspended_FOG_AND_Confectionary_CCG,FOG+CCG,0,0,0,0,0,0.51395,0.1219,0.36415,0,0,0,0
845,FOG.11+FAV.31,Suspended_FOG_AND_Crushed_and_diced_tomatoes,Suspended_FOG_AND_Crushed_and_diced_tomatoes,FOG+FAV,0,0,0,0,0,0.5235,0.128,0.349,0,0,0,0
846,FOG.11+FAV.32,Suspended_FOG_AND_Green_beans,Suspended_FOG_AND_Green_beans,FOG+FAV,0,0,0,0,0,0.5135,0.1615,0.325,0,0,0,0
847,FOG.11+FAV.33,Suspended_FOG_AND_Bagged_lettuce_mixes,Suspended_FOG_AND_Bagged_lettuce_mixes,FOG+FAV,0,0,0,0,0,0.5145,0.162,0.3235,0,0,0,0
848,FOG.11+FAV.34,Suspended_FOG_AND_Canned_peas,Suspended_FOG_AND_Canned_peas,FOG+FAV,0,0,0,0,0,0.5175,0.156,0.3265,0,0,0,0
849,FOG.11+FAV.35,Suspended_FOG_AND_Canned_fruit,Suspended_FOG_AND_Canned_fruit,FOG+FAV,0,0,0,0,0,0.5005,0.0025,0.497,0,0,0,0
850,FOG.11+CP.36,Suspended_FOG_AND_Breakfast_cereals,Suspended_FOG_AND_Breakfast_cereals,FOG+CP,0,0,0,0,0,0.5105,0.058,0.4315,0,0,0,0
851,FOG.11+CP.37,Suspended_FOG_AND_Corn_flakes,Suspended_FOG_AND_Corn_flakes,FOG+CP,0,0,0,0,0,0.504,0.0554,0.4406,0,0,0,0
852,FOG.11+CP.38,Suspended_FOG_AND_Cheerios,Suspended_FOG_AND_Cheerios,FOG+CP,0,0,0,0,0,0.5028,0.044,0.4532,0,0,0,0
853,FOG.11+CP.39,Suspended_FOG_AND_Cereal_bar,Suspended_FOG_AND_Cereal_bar,FOG+CP,0,0,0,0,0,0.528,0.0386,0.4334,0,0,0,0
854,FOG.11+CP.40,Suspended_FOG_AND_Quick_oats,Suspended_FOG_AND_Quick_oats,FOG+CP,0,0,0,0,0,0.534,0.0767,0.3893,0,0,0,0
855,FOG.11+CP.41,Suspended_FOG_AND_Oatmeal,Suspended_FOG_AND_Oatmeal,FOG+CP,0,0,0,0,0,0.5355,0.063,0.4015,0,0,0,0
856,FOG.11+BW.42,Suspended_FOG_AND_White_bread,Suspended_FOG_AND_White_bread,FOG+BW,0,0,0,0,0,0.502,0.0545,0.4435,0,0,0,0
857,FOG.11+BW.43,Suspended_FOG_AND_Sliced_bread,Suspended_FOG_AND_Sliced_bread,FOG+BW,0,0,0,0,0,0.50225,0.05365,0.4441,0,0,0,0
858,FOG.11+BW.44,Suspended_FOG_AND_Flour,Suspended_FOG_AND_Flour,FOG+BW,0,0,0,0,0,0.505,0.0825,0.4125,0,0,0,0
859,FOG.11+BW.45,Suspended_FOG_AND_Sandwich,Suspended_FOG_AND_Sandwich,FOG+BW,0,0,0,0,0,0.5915,0.036,0.3725,0,0,0,0
860,FOG.11+BW.46,Suspended_FOG_AND_Crackers,Suspended_FOG_AND_Crackers,FOG+BW,0,0,0,0,0,0.55,0.0965,0.3535,0,0,0,0
861,FOG.11+MP.47,Suspended_FOG_AND_Mixed_meat,Suspended_FOG_AND_Mixed_meat,FOG+MP,0,0,0,0,0,0.8161,0.11785,0.06605,0,0,0,0
862,FOG.11+MP.48,Suspended_FOG_AND_Beef_cooked,Suspended_FOG_AND_Beef_cooked,FOG+MP,0,0,0,0,0,0.7991,0.1635,0.0374,0,0,0,0
863,FOG.11+MP.49,Suspended_FOG_AND_Pork_cooked,Suspended_FOG_AND_Pork_cooked,FOG+MP,0,0,0,0,0,0.77845,0.1431,0.08345,0,0,0,0
864,FOG.11+MP.50,Suspended_FOG_AND_Chicken_cooked,Suspended_FOG_AND_Chicken_cooked,FOG+MP,0,0,0,0,0,0.8365,0.112,0.0515,0,0,0,0
865,FOG.11+MP.51,Suspended_FOG_AND_Lamb_cooked,Suspended_FOG_AND_Lamb_cooked,FOG+MP,0,0,0,0,0,0.7724,0.136,0.0916,0,0,0,0
866,FOG.11+MP.52,Suspended_FOG_AND_Ham_scraps,Suspended_FOG_AND_Ham_scraps,FOG+MP,0,0,0,0,0,0.79865,0.10935,0.092,0,0,0,0
867,FOG.11+MP.53,Suspended_FOG_AND_Sliced_meat,Suspended_FOG_AND_Sliced_meat,FOG+MP,0,0,0,0,0,0.729,0.1155,0.1555,0,0,0,0
868,FOG.11+MP.54,Suspended_FOG_AND_Offal,Suspended_FOG_AND_Offal,FOG+MP,0,0,0,0,0,0.7793,0.10935,0.11135,0,0,0,0
869,FOG.11+FP.55,Suspended_FOG_AND_canned_tuna_fish,Suspended_FOG_AND_canned_tuna_fish,FOG+FP,0,0,0,0,0,0.81075,0.13235,0.0569,0,0,0,0
870,FOG.11+FP.56,Suspended_FOG_AND_freeze_fish,Suspended_FOG_AND_freeze_fish,FOG+FP,0,0,0,0,0,0.8153,0.15415,0.0306,0,0,0,0
871,FOG.11+FP.57,Suspended_FOG_AND_fresh_fish,Suspended_FOG_AND_fresh_fish,FOG+FP,0,0,0,0,0,0.79485,0.19215,0.013,0,0,0,0
872,FOG.11+FP.58,Suspended_FOG_AND_fish_flesh_salmon,Suspended_FOG_AND_fish_flesh_salmon,FOG+FP,0,0,0,0,0,0.8064,0.12515,0.06845,0,0,0,0
873,FOG.11+FP.59,Suspended_FOG_AND_Fish_and_shellfish,Suspended_FOG_AND_Fish_and_shellfish,FOG+FP,0,0,0,0,0,0.911,0.0833,0.0055,0,0,0,0
874,FOG.11+EP.60,Suspended_FOG_AND_Whole_egg,Suspended_FOG_AND_Whole_egg,FOG+EP,0,0,0,0,0,0.85925,0.09725,0.0435,0,0,0,0
875,FOG.11+EP.61,Suspended_FOG_AND_Cooked_eggs,Suspended_FOG_AND_Cooked_eggs,FOG+EP,0,0,0,0,0,0.8281,0.1324,0.0395,0,0,0,0
876,FOG.11+EP.62,Suspended_FOG_AND_Pickled_eggs,Suspended_FOG_AND_Pickled_eggs,FOG+EP,0,0,0,0,0,0.8831,0.0731,0.04225,0,0,0,0
877,FOG.11+EP.63,Suspended_FOG_AND_Raw_eggs,Suspended_FOG_AND_Raw_eggs,FOG+EP,0,0,0,0,0,0.8893,0.0772,0.0335,0,0,0,0
878,FOG.11+SSG.64,Suspended_FOG_AND_Sugar,Suspended_FOG_AND_Sugar,FOG+SSG,0,0,0,0,0,0.5,0.0414,0.4586,0,0,0,0
879,FOG.11+SSG.65,Suspended_FOG_AND_Sweet_cream,Suspended_FOG_AND_Sweet_cream,FOG+SSG,0,0,0,0,0,0.77,0.025,0.205,0,0,0,0
880,FOG.11+SSG.66,Suspended_FOG_AND_Chocolate_pudding,Suspended_FOG_AND_Chocolate_pudding,FOG+SSG,0,0,0,0,0,0.524,0.03325,0.44275,0,0,0,0
881,FOG.11+SSG.67,Suspended_FOG_AND_Cakes,Suspended_FOG_AND_Cakes,FOG+SSG,0,0,0,0,0,0.6125,0.02945,0.35805,0,0,0,0
882,FOG.11+SSG.68,Suspended_FOG_AND_Jelly,Suspended_FOG_AND_Jelly,FOG+SSG,0,0,0,0,0,0.5,0.0043,0.4957,0,0,0,0
883,FOG.11+SSG.69,Suspended_FOG_AND_Mousse,Suspended_FOG_AND_Mousse,FOG+SSG,0,0,0,0,0,0.586,0.03595,0.37805,0,0,0,0
884,FOG.11+SSG.70,"Suspended_FOG_AND_Other_dessert_wafers,etc.","Suspended_FOG_AND_Other_dessert_wafers,etc.",FOG+SSG,0,0,0,0,0,0.575,0.0355,0.3895,0,0,0,0
885,FOG.11+SS.71,Suspended_FOG_AND_Condiments,Suspended_FOG_AND_Condiments,FOG+SS,0,0,0,0,0,0.5163,0.05835,0.42535,0,0,0,0
886,FOG.11+SS.72,Suspended_FOG_AND_Canned_soup,Suspended_FOG_AND_Canned_soup,FOG+SS,0,0,0,0,0,0.5024,0.079,0.4186,0,0,0,0
887,FOG.11+SS.73,Suspended_FOG_AND_Soup,Suspended_FOG_AND_Soup,FOG+SS,0,0,0,0,0,0.5015,0.03245,0.4675,0,0,0,0
888,FOG.11+BEV.74,Suspended_FOG_AND_Cola_beverage,Suspended_FOG_AND_Cola_beverage,FOG+BEV,0,0,0,0,0,0.501,0.0035,0.4955,0,0,0,0
889,FOG.11+BEV.75,Suspended_FOG_AND_Tea_beverage,Suspended_FOG_AND_Tea_beverage,FOG+BEV,0,0,0,0,0,0.5001,0.115,0.3849,0,0,0,0
890,FOG.11+BEV.76,Suspended_FOG_AND_Fruit_juices_orange,Suspended_FOG_AND_Fruit_juices_orange,FOG+BEV,0,0,0,0,0,0.5,0.10605,0.394,0,0,0,0
891,FOG.11+RERW.77,Suspended_FOG_AND_Food_from_conference,Suspended_FOG_AND_Food_from_conference,FOG+RERW,0,0,0,0,0,0.57105,0.0794,0.34955,0,0,0,0
892,FOG.11+RERW.78,Suspended_FOG_AND_Food_from_hotel,Suspended_FOG_AND_Food_from_hotel,FOG+RERW,0,0,0,0,0,0.721,0.1325,0.1465,0,0,0,0
893,FOG.11+RERW.79,Suspended_FOG_AND_Piece_of_pizza,Suspended_FOG_AND_Piece_of_pizza,FOG+RERW,0,0,0,0,0,0.533,0.1235,0.3435,0,0,0,0
894,FOG.11+RERW.80,Suspended_FOG_AND_French_fries,Suspended_FOG_AND_French_fries,FOG+RERW,0,0,0,0,0,0.648,0.027,0.325,0,0,0,0
895,FOG.11+RERW.81,Suspended_FOG_AND_Gravy_tomato_sauce,Suspended_FOG_AND_Gravy_tomato_sauce,FOG+RERW,0,0,0,0,0,0.5033,0.0273,0.4694,0,0,0,0
896,FOG.11+OT.82,Suspended_FOG_AND_Plain_pasta,Suspended_FOG_AND_Plain_pasta,FOG+OT,0,0,0,0,0,0.53,0.07,0.4,0,0,0,0
897,FOG.11+OT.83,Suspended_FOG_AND_Meat_pasta,Suspended_FOG_AND_Meat_pasta,FOG+OT,0,0,0,0,0,0.57,0.0965,0.3335,0,0,0,0
898,FOG.11+OT.84,Suspended_FOG_AND_Rice,Suspended_FOG_AND_Rice,FOG+OT,0,0,0,0,0,0.505,0.04,0.455,0,0,0,0
899,FOG.11+OT.85,Suspended_FOG_AND_Cafeteria_wastes_CW,Suspended_FOG_AND_Cafeteria_wastes_CW,FOG+OT,0,0,0,0,0,0.52,0.085,0.395,0,0,0,0
900,FOG.11+OT.86,Suspended_FOG_AND_Tea,Suspended_FOG_AND_Tea,FOG+OT,0,0,0,0,0,0.50005,0.117,0.38295,0,0,0,0
901,FOG.11+OT.87,Suspended_FOG_AND_Spent_coffee_grounds,Suspended_FOG_AND_Spent_coffee_grounds,FOG+OT,0,0,0,0,0,0.8006,0.1994,0.0,0,0,0,0
902,FOG.11+OT.88,Suspended_FOG_AND_Chocolate,Suspended_FOG_AND_Chocolate,FOG+OT,0,0,0,0,0,0.668,0.04245,0.28955,0,0,0,0
903,FOG.12+IC.13,Settled_FOG_AND_Ice_cream_IC,Settled_FOG_AND_Ice_cream_IC,FOG+IC,0,0,0,0,0,0.693,0.0415,0.2655,0,0,0,0
904,FOG.12+FAV.14,Settled_FOG_AND_Mixed_vegetable_wastes,Settled_FOG_AND_Mixed_vegetable_wastes,FOG+FAV,0,0,0,0,0,0.50435,0.0765,0.41915,0,0,0,0
905,FOG.12+FAV.15,Settled_FOG_AND_Mix_fruit_waste,Settled_FOG_AND_Mix_fruit_waste,FOG+FAV,0,0,0,0,0,0.50105,0.0155,0.48345,0,0,0,0
906,FOG.12+FAV.16,Settled_FOG_AND_Mixed_fruit_vegetables_MFV,Settled_FOG_AND_Mixed_fruit_vegetables_MFV,FOG+FAV,0,0,0,0,0,0.50155,0.05375,0.44625,0,0,0,0
907,FOG.12+FAV.17,Settled_FOG_AND_Assorted_fruit_rinds,Settled_FOG_AND_Assorted_fruit_rinds,FOG+FAV,0,0,0,0,0,0.5012,0.0143,0.4845,0,0,0,0
908,FOG.12+FAV.18,Settled_FOG_AND_Apple_skin__flesh,Settled_FOG_AND_Apple_skin__flesh,FOG+FAV,0,0,0,0,0,0.508,0.0355,0.4565,0,0,0,0
909,FOG.12+FAV.19,Settled_FOG_AND_Orange_skin__flesh,Settled_FOG_AND_Orange_skin__flesh,FOG+FAV,0,0,0,0,0,0.5075,0.204,0.2885,0,0,0,0
910,FOG.12+FAV.20,Settled_FOG_AND_Banana_skin__flesh,Settled_FOG_AND_Banana_skin__flesh,FOG+FAV,0,0,0,0,0,0.5085,0.117,0.375,0,0,0,0
911,FOG.12+FAV.21,Settled_FOG_AND_Grapes,Settled_FOG_AND_Grapes,FOG+FAV,0,0,0,0,0,0.50105,0.02745,0.4715,0,0,0,0
912,FOG.12+FAV.22,Settled_FOG_AND_Lettuce_and_rotting_lettuce,Settled_FOG_AND_Lettuce_and_rotting_lettuce,FOG+FAV,0,0,0,0,0,0.5455,0.2045,0.25,0,0,0,0
913,FOG.12+FAV.23,Settled_FOG_AND_Potatoes,Settled_FOG_AND_Potatoes,FOG+FAV,0,0,0,0,0,0.504,0.0525,0.3895,0,0,0,0
914,FOG.12+FAV.24,Settled_FOG_AND_Tomatoes,Settled_FOG_AND_Tomatoes,FOG+FAV,0,0,0,0,0,0.524,0.143,0.3335,0,0,0,0
915,FOG.12+FAV.25,Settled_FOG_AND_Cabbage,Settled_FOG_AND_Cabbage,FOG+FAV,0,0,0,0,0,0.507,0.089,0.404,0,0,0,0
916,FOG.12+FAV.26,Settled_FOG_AND_Onion_spring_onion,Settled_FOG_AND_Onion_spring_onion,FOG+FAV,0,0,0,0,0,0.5055,0.168,0.3265,0,0,0,0
917,FOG.12+FAV.27,Settled_FOG_AND_Pepper,Settled_FOG_AND_Pepper,FOG+FAV,0,0,0,0,0,0.528,0.0835,0.389,0,0,0,0
918,FOG.12+FAV.28,Settled_FOG_AND_Spinach,Settled_FOG_AND_Spinach,FOG+FAV,0,0,0,0,0,0.5445,0.216,0.2395,0,0,0,0
919,FOG.12+FAV.29,Settled_FOG_AND_Sweetcorn,Settled_FOG_AND_Sweetcorn,FOG+FAV,0,0,0,0,0,0.5375,0.0685,0.3935,0,0,0,0
920,FOG.12+CCG.30,Settled_FOG_AND_Confectionary_CCG,Settled_FOG_AND_Confectionary_CCG,FOG+CCG,0,0,0,0,0,0.51395,0.1219,0.36415,0,0,0,0
921,FOG.12+FAV.31,Settled_FOG_AND_Crushed_and_diced_tomatoes,Settled_FOG_AND_Crushed_and_diced_tomatoes,FOG+FAV,0,0,0,0,0,0.5235,0.128,0.349,0,0,0,0
922,FOG.12+FAV.32,Settled_FOG_AND_Green_beans,Settled_FOG_AND_Green_beans,FOG+FAV,0,0,0,0,0,0.5135,0.1615,0.325,0,0,0,0
923,FOG.12+FAV.33,Settled_FOG_AND_Bagged_lettuce_mixes,Settled_FOG_AND_Bagged_lettuce_mixes,FOG+FAV,0,0,0,0,0,0.5145,0.162,0.3235,0,0,0,0
924,FOG.12+FAV.34,Settled_FOG_AND_Canned_peas,Settled_FOG_AND_Canned_peas,FOG+FAV,0,0,0,0,0,0.5175,0.156,0.3265,0,0,0,0
925,FOG.12+FAV.35,Settled_FOG_AND_Canned_fruit,Settled_FOG_AND_Canned_fruit,FOG+FAV,0,0,0,0,0,0.5005,0.0025,0.497,0,0,0,0
926,FOG.12+CP.36,Settled_FOG_AND_Breakfast_cereals,Settled_FOG_AND_Breakfast_cereals,FOG+CP,0,0,0,0,0,0.5105,0.058,0.4315,0,0,0,0
927,FOG.12+CP.37,Settled_FOG_AND_Corn_flakes,Settled_FOG_AND_Corn_flakes,FOG+CP,0,0,0,0,0,0.504,0.0554,0.4406,0,0,0,0
928,FOG.12+CP.38,Settled_FOG_AND_Cheerios,Settled_FOG_AND_Cheerios,FOG+CP,0,0,0,0,0,0.5028,0.044,0.4532,0,0,0,0
929,FOG.12+CP.39,Settled_FOG_AND_Cereal_bar,Settled_FOG_AND_Cereal_bar,FOG+CP,0,0,0,0,0,0.528,0.0386,0.4334,0,0,0,0
930,FOG.12+CP.40,Settled_FOG_AND_Quick_oats,Settled_FOG_AND_Quick_oats,FOG+CP,0,0,0,0,0,0.534,0.0767,0.3893,0,0,0,0
931,FOG.12+CP.41,Settled_FOG_AND_Oatmeal,Settled_FOG_AND_Oatmeal,FOG+CP,0,0,0,0,0,0.5355,0.063,0.4015,0,0,0,0
932,FOG.12+BW.42,Settled_FOG_AND_White_bread,Settled_FOG_AND_White_bread,FOG+BW,0,0,0,0,0,0.502,0.0545,0.4435,0,0,0,0
933,FOG.12+BW.43,Settled_FOG_AND_Sliced_bread,Settled_FOG_AND_Sliced_bread,FOG+BW,0,0,0,0,0,0.50225,0.05365,0.4441,0,0,0,0
934,FOG.12+BW.44,Settled_FOG_AND_Flour,Settled_FOG_AND_Flour,FOG+BW,0,0,0,0,0,0.505,0.0825,0.4125,0,0,0,0
935,FOG.12+BW.45,Settled_FOG_AND_Sandwich,Settled_FOG_AND_Sandwich,FOG+BW,0,0,0,0,0,0.5915,0.036,0.3725,0,0,0,0
